TEAM_ABBREVIATION,TEAM_NAME,GAME_DATE,is_home,PTS,OPP_PTS,OPP_TEAM_NAME,_season
HOU,Houston Rockets,2025-12-16,False,125,128,Denver Nuggets,2025-26
LAC,LA Clippers,2025-12-16,True,103,121,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2025-12-16,False,121,103,LA Clippers,2025-26
NY,New York Knicks,2025-12-17,True,124,113,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2025-12-17,False,113,124,New York Knicks,2025-26
CHI,Chicago Bulls,2025-12-18,True,127,111,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2025-12-18,False,111,127,Chicago Bulls,2025-26
MIN,Minnesota Timberwolves,2025-12-18,True,110,116,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2025-12-18,False,116,110,Minnesota Timberwolves,2025-26
CHA,Charlotte Hornets,2025-12-19,True,133,126,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2025-12-19,False,126,133,Charlotte Hornets,2025-26
IND,Indiana Pacers,2025-12-19,True,113,114,New York Knicks,2025-26
NY,New York Knicks,2025-12-19,False,114,113,Indiana Pacers,2025-26
BKN,Brooklyn Nets,2025-12-19,True,95,106,Miami Heat,2025-26
MIA,Miami Heat,2025-12-19,False,106,95,Brooklyn Nets,2025-26
OKC,Oklahoma City Thunder,2025-12-19,True,122,101,LA Clippers,2025-26
LAC,LA Clippers,2025-12-19,False,101,122,Oklahoma City Thunder,2025-26
SA,San Antonio Spurs,2025-12-19,True,119,94,Washington Wizards,2025-26
WSH,Washington Wizards,2025-12-19,False,94,119,San Antonio Spurs,2025-26
MIL,Milwaukee Bucks,2025-12-19,True,105,111,Toronto Raptors,2025-26
TOR,Toronto Raptors,2025-12-19,False,111,105,Milwaukee Bucks,2025-26
NO,New Orleans Pelicans,2025-12-19,True,133,128,Houston Rockets,2025-26
HOU,Houston Rockets,2025-12-19,False,128,133,New Orleans Pelicans,2025-26
DAL,Dallas Mavericks,2025-12-19,True,116,114,Detroit Pistons,2025-26
DET,Detroit Pistons,2025-12-19,False,114,116,Dallas Mavericks,2025-26
DEN,Denver Nuggets,2025-12-19,True,126,115,Orlando Magic,2025-26
ORL,Orlando Magic,2025-12-19,False,115,126,Denver Nuggets,2025-26
PHX,Phoenix Suns,2025-12-19,True,99,98,Golden State Warriors,2025-26
GS,Golden State Warriors,2025-12-19,False,98,99,Phoenix Suns,2025-26
UTAH,Utah Jazz,2025-12-19,True,135,143,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2025-12-19,False,143,135,Utah Jazz,2025-26
POR,Portland Trail Blazers,2025-12-19,True,134,133,Sacramento Kings,2025-26
SAC,Sacramento Kings,2025-12-19,False,133,134,Portland Trail Blazers,2025-26
BOS,Boston Celtics,2025-12-20,True,129,116,Miami Heat,2025-26
MIA,Miami Heat,2025-12-20,False,116,129,Boston Celtics,2025-26
NY,New York Knicks,2025-12-20,True,107,116,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2025-12-20,False,116,107,New York Knicks,2025-26
ATL,Atlanta Hawks,2025-12-20,True,98,126,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2025-12-20,False,126,98,Atlanta Hawks,2025-26
CLE,Cleveland Cavaliers,2025-12-20,True,125,136,Chicago Bulls,2025-26
CHI,Chicago Bulls,2025-12-20,False,136,125,Cleveland Cavaliers,2025-26
MIN,Minnesota Timberwolves,2025-12-20,True,112,107,Oklahoma City Thunder,2025-26
OKC,Oklahoma City Thunder,2025-12-20,False,107,112,Minnesota Timberwolves,2025-26
DEN,Denver Nuggets,2025-12-20,True,101,115,Houston Rockets,2025-26
HOU,Houston Rockets,2025-12-20,False,115,101,Denver Nuggets,2025-26
PHI,Philadelphia 76ers,2025-12-21,True,121,114,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2025-12-21,False,114,121,Philadelphia 76ers,2025-26
TOR,Toronto Raptors,2025-12-21,True,96,112,Boston Celtics,2025-26
BOS,Boston Celtics,2025-12-21,False,112,96,Toronto Raptors,2025-26
NO,New Orleans Pelicans,2025-12-21,True,128,109,Indiana Pacers,2025-26
IND,Indiana Pacers,2025-12-21,False,109,128,New Orleans Pelicans,2025-26
DET,Detroit Pistons,2025-12-21,True,112,86,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2025-12-21,False,86,112,Detroit Pistons,2025-26
MEM,Memphis Grizzlies,2025-12-21,True,122,130,Washington Wizards,2025-26
WSH,Washington Wizards,2025-12-21,False,130,122,Memphis Grizzlies,2025-26
GS,Golden State Warriors,2025-12-21,True,119,116,Phoenix Suns,2025-26
PHX,Phoenix Suns,2025-12-21,False,116,119,Golden State Warriors,2025-26
UTAH,Utah Jazz,2025-12-21,True,127,128,Orlando Magic,2025-26
ORL,Orlando Magic,2025-12-21,False,128,127,Utah Jazz,2025-26
SAC,Sacramento Kings,2025-12-21,True,93,98,Portland Trail Blazers,2025-26
POR,Portland Trail Blazers,2025-12-21,False,98,93,Sacramento Kings,2025-26
LAC,LA Clippers,2025-12-21,True,103,88,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2025-12-21,False,88,103,LA Clippers,2025-26
ATL,Atlanta Hawks,2025-12-21,True,150,152,Chicago Bulls,2025-26
CHI,Chicago Bulls,2025-12-21,False,152,150,Atlanta Hawks,2025-26
BKN,Brooklyn Nets,2025-12-21,True,96,81,Toronto Raptors,2025-26
TOR,Toronto Raptors,2025-12-21,False,81,96,Brooklyn Nets,2025-26
NY,New York Knicks,2025-12-21,True,132,125,Miami Heat,2025-26
MIA,Miami Heat,2025-12-21,False,125,132,New York Knicks,2025-26
WSH,Washington Wizards,2025-12-22,True,113,124,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2025-12-22,False,124,113,Washington Wizards,2025-26
MIN,Minnesota Timberwolves,2025-12-22,True,103,100,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2025-12-22,False,100,103,Minnesota Timberwolves,2025-26
SAC,Sacramento Kings,2025-12-22,True,125,124,Houston Rockets,2025-26
HOU,Houston Rockets,2025-12-22,False,124,125,Sacramento Kings,2025-26
CLE,Cleveland Cavaliers,2025-12-23,True,139,132,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2025-12-23,False,132,139,Cleveland Cavaliers,2025-26
BOS,Boston Celtics,2025-12-23,True,103,95,Indiana Pacers,2025-26
IND,Indiana Pacers,2025-12-23,False,95,103,Boston Celtics,2025-26
NO,New Orleans Pelicans,2025-12-23,True,119,113,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2025-12-23,False,113,119,New Orleans Pelicans,2025-26
DEN,Denver Nuggets,2025-12-23,True,135,112,Utah Jazz,2025-26
UTAH,Utah Jazz,2025-12-23,False,112,135,Denver Nuggets,2025-26
OKC,Oklahoma City Thunder,2025-12-23,True,119,103,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2025-12-23,False,103,119,Oklahoma City Thunder,2025-26
GS,Golden State Warriors,2025-12-23,True,120,97,Orlando Magic,2025-26
ORL,Orlando Magic,2025-12-23,False,97,120,Golden State Warriors,2025-26
POR,Portland Trail Blazers,2025-12-23,True,102,110,Detroit Pistons,2025-26
DET,Detroit Pistons,2025-12-23,False,110,102,Portland Trail Blazers,2025-26
CHA,Charlotte Hornets,2025-12-24,True,126,109,Washington Wizards,2025-26
WSH,Washington Wizards,2025-12-24,False,109,126,Charlotte Hornets,2025-26
PHI,Philadelphia 76ers,2025-12-24,True,106,114,Brooklyn Nets,2025-26
BKN,Brooklyn Nets,2025-12-24,False,114,106,Philadelphia 76ers,2025-26
ATL,Atlanta Hawks,2025-12-24,True,123,126,Chicago Bulls,2025-26
CHI,Chicago Bulls,2025-12-24,False,126,123,Atlanta Hawks,2025-26
CLE,Cleveland Cavaliers,2025-12-24,True,141,118,New Orleans Pelicans,2025-26
NO,New Orleans Pelicans,2025-12-24,False,118,141,Cleveland Cavaliers,2025-26
IND,Indiana Pacers,2025-12-24,True,94,111,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2025-12-24,False,111,94,Indiana Pacers,2025-26
MIA,Miami Heat,2025-12-24,True,91,112,Toronto Raptors,2025-26
TOR,Toronto Raptors,2025-12-24,False,112,91,Miami Heat,2025-26
DAL,Dallas Mavericks,2025-12-24,True,131,130,Denver Nuggets,2025-26
DEN,Denver Nuggets,2025-12-24,False,130,131,Dallas Mavericks,2025-26
MIN,Minnesota Timberwolves,2025-12-24,True,115,104,New York Knicks,2025-26
NY,New York Knicks,2025-12-24,False,104,115,Minnesota Timberwolves,2025-26
SA,San Antonio Spurs,2025-12-24,True,130,110,Oklahoma City Thunder,2025-26
OKC,Oklahoma City Thunder,2025-12-24,False,110,130,San Antonio Spurs,2025-26
PHX,Phoenix Suns,2025-12-24,True,132,108,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2025-12-24,False,108,132,Phoenix Suns,2025-26
UTAH,Utah Jazz,2025-12-24,True,128,137,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2025-12-24,False,137,128,Utah Jazz,2025-26
POR,Portland Trail Blazers,2025-12-24,True,106,110,Orlando Magic,2025-26
ORL,Orlando Magic,2025-12-24,False,110,106,Portland Trail Blazers,2025-26
SAC,Sacramento Kings,2025-12-24,True,127,136,Detroit Pistons,2025-26
DET,Detroit Pistons,2025-12-24,False,136,127,Sacramento Kings,2025-26
LAC,LA Clippers,2025-12-24,True,128,108,Houston Rockets,2025-26
HOU,Houston Rockets,2025-12-24,False,108,128,LA Clippers,2025-26
NY,New York Knicks,2025-12-25,True,126,124,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2025-12-25,False,124,126,New York Knicks,2025-26
OKC,Oklahoma City Thunder,2025-12-25,True,102,117,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2025-12-25,False,117,102,Oklahoma City Thunder,2025-26
GS,Golden State Warriors,2025-12-25,True,126,116,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2025-12-25,False,116,126,Golden State Warriors,2025-26
LAL,Los Angeles Lakers,2025-12-26,True,96,119,Houston Rockets,2025-26
HOU,Houston Rockets,2025-12-26,False,119,96,Los Angeles Lakers,2025-26
DEN,Denver Nuggets,2025-12-26,True,142,138,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2025-12-26,False,138,142,Denver Nuggets,2025-26
ATL,Atlanta Hawks,2025-12-27,True,111,126,Miami Heat,2025-26
MIA,Miami Heat,2025-12-27,False,126,111,Atlanta Hawks,2025-26
ORL,Orlando Magic,2025-12-27,True,105,120,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2025-12-27,False,120,105,Orlando Magic,2025-26
WSH,Washington Wizards,2025-12-27,True,138,117,Toronto Raptors,2025-26
TOR,Toronto Raptors,2025-12-27,False,117,138,Washington Wizards,2025-26
IND,Indiana Pacers,2025-12-27,True,122,140,Boston Celtics,2025-26
BOS,Boston Celtics,2025-12-27,False,140,122,Indiana Pacers,2025-26
CHI,Chicago Bulls,2025-12-27,True,109,102,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2025-12-27,False,102,109,Chicago Bulls,2025-26
MEM,Memphis Grizzlies,2025-12-27,True,125,104,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2025-12-27,False,104,125,Memphis Grizzlies,2025-26
NO,New Orleans Pelicans,2025-12-27,True,108,115,Phoenix Suns,2025-26
PHX,Phoenix Suns,2025-12-27,False,115,108,New Orleans Pelicans,2025-26
UTAH,Utah Jazz,2025-12-27,True,131,129,Detroit Pistons,2025-26
DET,Detroit Pistons,2025-12-27,False,129,131,Utah Jazz,2025-26
POR,Portland Trail Blazers,2025-12-27,True,103,119,LA Clippers,2025-26
LAC,LA Clippers,2025-12-27,False,119,103,Portland Trail Blazers,2025-26
SAC,Sacramento Kings,2025-12-27,True,113,107,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2025-12-27,False,107,113,Sacramento Kings,2025-26
ORL,Orlando Magic,2025-12-28,True,127,126,Denver Nuggets,2025-26
DEN,Denver Nuggets,2025-12-28,False,126,127,Orlando Magic,2025-26
NO,New Orleans Pelicans,2025-12-28,True,114,123,Phoenix Suns,2025-26
PHX,Phoenix Suns,2025-12-28,False,123,114,New Orleans Pelicans,2025-26
ATL,Atlanta Hawks,2025-12-28,True,125,128,New York Knicks,2025-26
NY,New York Knicks,2025-12-28,False,128,125,Atlanta Hawks,2025-26
MIA,Miami Heat,2025-12-28,True,142,116,Indiana Pacers,2025-26
IND,Indiana Pacers,2025-12-28,False,116,142,Miami Heat,2025-26
CHI,Chicago Bulls,2025-12-28,True,103,112,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2025-12-28,False,112,103,Chicago Bulls,2025-26
HOU,Houston Rockets,2025-12-28,True,117,100,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2025-12-28,False,100,117,Houston Rockets,2025-26
MIN,Minnesota Timberwolves,2025-12-28,True,107,123,Brooklyn Nets,2025-26
BKN,Brooklyn Nets,2025-12-28,False,123,107,Minnesota Timberwolves,2025-26
SA,San Antonio Spurs,2025-12-28,True,114,127,Utah Jazz,2025-26
UTAH,Utah Jazz,2025-12-28,False,127,114,San Antonio Spurs,2025-26
TOR,Toronto Raptors,2025-12-28,True,141,127,Golden State Warriors,2025-26
GS,Golden State Warriors,2025-12-28,False,127,141,Toronto Raptors,2025-26
OKC,Oklahoma City Thunder,2025-12-28,True,129,104,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2025-12-28,False,104,129,Oklahoma City Thunder,2025-26
WSH,Washington Wizards,2025-12-28,True,116,112,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2025-12-28,False,112,116,Washington Wizards,2025-26
POR,Portland Trail Blazers,2025-12-28,True,114,108,Boston Celtics,2025-26
BOS,Boston Celtics,2025-12-28,False,108,114,Portland Trail Blazers,2025-26
LAC,LA Clippers,2025-12-29,True,112,99,Detroit Pistons,2025-26
DET,Detroit Pistons,2025-12-29,False,99,112,LA Clippers,2025-26
LAL,Los Angeles Lakers,2025-12-29,True,125,101,Sacramento Kings,2025-26
SAC,Sacramento Kings,2025-12-29,False,101,125,Los Angeles Lakers,2025-26
CHA,Charlotte Hornets,2025-12-30,True,113,123,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2025-12-30,False,123,113,Charlotte Hornets,2025-26
WSH,Washington Wizards,2025-12-30,True,101,115,Phoenix Suns,2025-26
PHX,Phoenix Suns,2025-12-30,False,115,101,Washington Wizards,2025-26
BKN,Brooklyn Nets,2025-12-30,True,107,120,Golden State Warriors,2025-26
GS,Golden State Warriors,2025-12-30,False,120,107,Brooklyn Nets,2025-26
MIA,Miami Heat,2025-12-30,True,147,123,Denver Nuggets,2025-26
DEN,Denver Nuggets,2025-12-30,False,123,147,Miami Heat,2025-26
TOR,Toronto Raptors,2025-12-30,True,107,106,Orlando Magic,2025-26
ORL,Orlando Magic,2025-12-30,False,106,107,Toronto Raptors,2025-26
CHI,Chicago Bulls,2025-12-30,True,101,136,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2025-12-30,False,136,101,Chicago Bulls,2025-26
HOU,Houston Rockets,2025-12-30,True,126,119,Indiana Pacers,2025-26
IND,Indiana Pacers,2025-12-30,False,119,126,Houston Rockets,2025-26
NO,New Orleans Pelicans,2025-12-30,True,125,130,New York Knicks,2025-26
NY,New York Knicks,2025-12-30,False,130,125,New Orleans Pelicans,2025-26
OKC,Oklahoma City Thunder,2025-12-30,True,140,129,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2025-12-30,False,129,140,Oklahoma City Thunder,2025-26
SA,San Antonio Spurs,2025-12-30,True,101,113,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2025-12-30,False,113,101,San Antonio Spurs,2025-26
POR,Portland Trail Blazers,2025-12-30,True,125,122,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2025-12-30,False,122,125,Portland Trail Blazers,2025-26
MEM,Memphis Grizzlies,2025-12-31,True,136,139,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2025-12-31,False,139,136,Memphis Grizzlies,2025-26
UTAH,Utah Jazz,2025-12-31,True,119,129,Boston Celtics,2025-26
BOS,Boston Celtics,2025-12-31,False,129,119,Utah Jazz,2025-26
LAL,Los Angeles Lakers,2025-12-31,True,106,128,Detroit Pistons,2025-26
DET,Detroit Pistons,2025-12-31,False,128,106,Los Angeles Lakers,2025-26
LAC,LA Clippers,2025-12-31,True,131,90,Sacramento Kings,2025-26
SAC,Sacramento Kings,2025-12-31,False,90,131,LA Clippers,2025-26
CHA,Charlotte Hornets,2025-12-31,True,125,132,Golden State Warriors,2025-26
GS,Golden State Warriors,2025-12-31,False,132,125,Charlotte Hornets,2025-26
ATL,Atlanta Hawks,2025-12-31,True,126,102,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2025-12-31,False,102,126,Atlanta Hawks,2025-26
IND,Indiana Pacers,2025-12-31,True,110,112,Orlando Magic,2025-26
ORL,Orlando Magic,2025-12-31,False,112,110,Indiana Pacers,2025-26
CLE,Cleveland Cavaliers,2025-12-31,True,129,113,Phoenix Suns,2025-26
PHX,Phoenix Suns,2025-12-31,False,113,129,Cleveland Cavaliers,2025-26
CHI,Chicago Bulls,2026-01-01,True,134,118,New Orleans Pelicans,2025-26
NO,New Orleans Pelicans,2026-01-01,False,118,134,Chicago Bulls,2025-26
SA,San Antonio Spurs,2026-01-01,True,134,132,New York Knicks,2025-26
NY,New York Knicks,2026-01-01,False,132,134,San Antonio Spurs,2025-26
TOR,Toronto Raptors,2026-01-01,True,103,106,Denver Nuggets,2025-26
DEN,Denver Nuggets,2026-01-01,False,106,103,Toronto Raptors,2025-26
MIL,Milwaukee Bucks,2026-01-01,True,113,114,Washington Wizards,2025-26
WSH,Washington Wizards,2026-01-01,False,114,113,Milwaukee Bucks,2025-26
OKC,Oklahoma City Thunder,2026-01-01,True,124,95,Portland Trail Blazers,2025-26
POR,Portland Trail Blazers,2026-01-01,False,95,124,Oklahoma City Thunder,2025-26
BKN,Brooklyn Nets,2026-01-01,True,96,120,Houston Rockets,2025-26
HOU,Houston Rockets,2026-01-01,False,120,96,Brooklyn Nets,2025-26
DET,Detroit Pistons,2026-01-02,True,112,118,Miami Heat,2025-26
MIA,Miami Heat,2026-01-02,False,118,112,Detroit Pistons,2025-26
DAL,Dallas Mavericks,2026-01-02,True,108,123,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2026-01-02,False,123,108,Dallas Mavericks,2025-26
SAC,Sacramento Kings,2026-01-02,True,106,120,Boston Celtics,2025-26
BOS,Boston Celtics,2026-01-02,False,120,106,Sacramento Kings,2025-26
LAC,LA Clippers,2026-01-02,True,118,101,Utah Jazz,2025-26
UTAH,Utah Jazz,2026-01-02,False,101,118,LA Clippers,2025-26
IND,Indiana Pacers,2026-01-03,True,113,123,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2026-01-03,False,123,113,Indiana Pacers,2025-26
WSH,Washington Wizards,2026-01-03,True,119,99,Brooklyn Nets,2025-26
BKN,Brooklyn Nets,2026-01-03,False,99,119,Washington Wizards,2025-26
CLE,Cleveland Cavaliers,2026-01-03,True,113,108,Denver Nuggets,2025-26
DEN,Denver Nuggets,2026-01-03,False,108,113,Cleveland Cavaliers,2025-26
NY,New York Knicks,2026-01-03,True,99,111,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2026-01-03,False,111,99,New York Knicks,2025-26
CHI,Chicago Bulls,2026-01-03,True,121,114,Orlando Magic,2025-26
ORL,Orlando Magic,2026-01-03,False,114,121,Chicago Bulls,2025-26
MIL,Milwaukee Bucks,2026-01-03,True,122,121,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2026-01-03,False,121,122,Milwaukee Bucks,2025-26
NO,New Orleans Pelicans,2026-01-03,True,109,122,Portland Trail Blazers,2025-26
POR,Portland Trail Blazers,2026-01-03,False,122,109,New Orleans Pelicans,2025-26
PHX,Phoenix Suns,2026-01-03,True,129,102,Sacramento Kings,2025-26
SAC,Sacramento Kings,2026-01-03,False,102,129,Phoenix Suns,2025-26
GS,Golden State Warriors,2026-01-03,True,94,131,Oklahoma City Thunder,2025-26
OKC,Oklahoma City Thunder,2026-01-03,False,131,94,Golden State Warriors,2025-26
LAL,Los Angeles Lakers,2026-01-03,True,128,121,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2026-01-03,False,121,128,Los Angeles Lakers,2025-26
MIA,Miami Heat,2026-01-03,True,115,125,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2026-01-03,False,125,115,Miami Heat,2025-26
NY,New York Knicks,2026-01-04,True,119,130,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2026-01-04,False,130,119,New York Knicks,2025-26
TOR,Toronto Raptors,2026-01-04,True,134,117,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2026-01-04,False,117,134,Toronto Raptors,2025-26
CHI,Chicago Bulls,2026-01-04,True,99,112,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2026-01-04,False,112,99,Chicago Bulls,2025-26
SA,San Antonio Spurs,2026-01-04,True,110,115,Portland Trail Blazers,2025-26
POR,Portland Trail Blazers,2026-01-04,False,115,110,San Antonio Spurs,2025-26
DAL,Dallas Mavericks,2026-01-04,True,110,104,Houston Rockets,2025-26
HOU,Houston Rockets,2026-01-04,False,104,110,Dallas Mavericks,2025-26
GS,Golden State Warriors,2026-01-04,True,123,114,Utah Jazz,2025-26
UTAH,Utah Jazz,2026-01-04,False,114,123,Golden State Warriors,2025-26
LAC,LA Clippers,2026-01-04,True,115,146,Boston Celtics,2025-26
BOS,Boston Celtics,2026-01-04,False,146,115,LA Clippers,2025-26
CLE,Cleveland Cavaliers,2026-01-04,True,110,114,Detroit Pistons,2025-26
DET,Detroit Pistons,2026-01-04,False,114,110,Cleveland Cavaliers,2025-26
ORL,Orlando Magic,2026-01-04,True,135,127,Indiana Pacers,2025-26
IND,Indiana Pacers,2026-01-04,False,127,135,Orlando Magic,2025-26
BKN,Brooklyn Nets,2026-01-04,True,127,115,Denver Nuggets,2025-26
DEN,Denver Nuggets,2026-01-04,False,115,127,Brooklyn Nets,2025-26
MIA,Miami Heat,2026-01-04,True,125,106,New Orleans Pelicans,2025-26
NO,New Orleans Pelicans,2026-01-04,False,106,125,Miami Heat,2025-26
WSH,Washington Wizards,2026-01-04,True,115,141,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2026-01-04,False,141,115,Washington Wizards,2025-26
PHX,Phoenix Suns,2026-01-05,True,108,105,Oklahoma City Thunder,2025-26
OKC,Oklahoma City Thunder,2026-01-05,False,105,108,Phoenix Suns,2025-26
SAC,Sacramento Kings,2026-01-05,True,98,115,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2026-01-05,False,115,98,Sacramento Kings,2025-26
LAL,Los Angeles Lakers,2026-01-05,True,120,114,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2026-01-05,False,114,120,Los Angeles Lakers,2025-26
DET,Detroit Pistons,2026-01-06,True,121,90,New York Knicks,2025-26
NY,New York Knicks,2026-01-06,False,90,121,Detroit Pistons,2025-26
BOS,Boston Celtics,2026-01-06,True,115,101,Chicago Bulls,2025-26
CHI,Chicago Bulls,2026-01-06,False,101,115,Boston Celtics,2025-26
TOR,Toronto Raptors,2026-01-06,True,118,100,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2026-01-06,False,100,118,Toronto Raptors,2025-26
HOU,Houston Rockets,2026-01-06,True,100,97,Phoenix Suns,2025-26
PHX,Phoenix Suns,2026-01-06,False,97,100,Houston Rockets,2025-26
OKC,Oklahoma City Thunder,2026-01-06,True,97,124,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2026-01-06,False,124,97,Oklahoma City Thunder,2025-26
PHI,Philadelphia 76ers,2026-01-06,True,124,125,Denver Nuggets,2025-26
DEN,Denver Nuggets,2026-01-06,False,125,124,Philadelphia 76ers,2025-26
LAC,LA Clippers,2026-01-06,True,103,102,Golden State Warriors,2025-26
GS,Golden State Warriors,2026-01-06,False,102,103,LA Clippers,2025-26
POR,Portland Trail Blazers,2026-01-06,True,137,117,Utah Jazz,2025-26
UTAH,Utah Jazz,2026-01-06,False,117,137,Portland Trail Blazers,2025-26
IND,Indiana Pacers,2026-01-07,True,116,120,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2026-01-07,False,120,116,Indiana Pacers,2025-26
WSH,Washington Wizards,2026-01-07,True,120,112,Orlando Magic,2025-26
ORL,Orlando Magic,2026-01-07,False,112,120,Washington Wizards,2025-26
MEM,Memphis Grizzlies,2026-01-07,True,106,105,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2026-01-07,False,105,106,Memphis Grizzlies,2025-26
MIN,Minnesota Timberwolves,2026-01-07,True,122,94,Miami Heat,2025-26
MIA,Miami Heat,2026-01-07,False,94,122,Minnesota Timberwolves,2025-26
NO,New Orleans Pelicans,2026-01-07,True,103,111,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2026-01-07,False,111,103,New Orleans Pelicans,2025-26
SAC,Sacramento Kings,2026-01-07,True,98,100,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2026-01-07,False,100,98,Sacramento Kings,2025-26
CHA,Charlotte Hornets,2026-01-08,True,96,97,Toronto Raptors,2025-26
TOR,Toronto Raptors,2026-01-08,False,97,96,Charlotte Hornets,2025-26
DET,Detroit Pistons,2026-01-08,True,108,93,Chicago Bulls,2025-26
CHI,Chicago Bulls,2026-01-08,False,93,108,Detroit Pistons,2025-26
PHI,Philadelphia 76ers,2026-01-08,True,131,110,Washington Wizards,2025-26
WSH,Washington Wizards,2026-01-08,False,110,131,Philadelphia 76ers,2025-26
BOS,Boston Celtics,2026-01-08,True,110,114,Denver Nuggets,2025-26
DEN,Denver Nuggets,2026-01-08,False,114,110,Boston Celtics,2025-26
ATL,Atlanta Hawks,2026-01-08,True,117,100,New Orleans Pelicans,2025-26
NO,New Orleans Pelicans,2026-01-08,False,100,117,Atlanta Hawks,2025-26
BKN,Brooklyn Nets,2026-01-08,True,103,104,Orlando Magic,2025-26
ORL,Orlando Magic,2026-01-08,False,104,103,Brooklyn Nets,2025-26
NY,New York Knicks,2026-01-08,True,123,111,LA Clippers,2025-26
LAC,LA Clippers,2026-01-08,False,111,123,New York Knicks,2025-26
MEM,Memphis Grizzlies,2026-01-08,True,98,117,Phoenix Suns,2025-26
PHX,Phoenix Suns,2026-01-08,False,117,98,Memphis Grizzlies,2025-26
OKC,Oklahoma City Thunder,2026-01-08,True,129,125,Utah Jazz,2025-26
UTAH,Utah Jazz,2026-01-08,False,125,129,Oklahoma City Thunder,2025-26
SA,San Antonio Spurs,2026-01-08,True,107,91,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2026-01-08,False,91,107,San Antonio Spurs,2025-26
GS,Golden State Warriors,2026-01-08,True,120,113,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2026-01-08,False,113,120,Golden State Warriors,2025-26
POR,Portland Trail Blazers,2026-01-08,True,103,102,Houston Rockets,2025-26
HOU,Houston Rockets,2026-01-08,False,102,103,Portland Trail Blazers,2025-26
CHA,Charlotte Hornets,2026-01-09,True,112,114,Indiana Pacers,2025-26
IND,Indiana Pacers,2026-01-09,False,114,112,Charlotte Hornets,2025-26
MIN,Minnesota Timberwolves,2026-01-09,True,131,122,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2026-01-09,False,122,131,Minnesota Timberwolves,2025-26
